timestamp,ip,user,method,url,protocol,status,bytes_sent,latency_ms,referer,user_agent
2023-01-01 00:46:12,134.165.172.34,user_88,GET,/support,HTTP/1.1,200,5182,108,https://www.google.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.864.48 Safari/537.36 Edg/91.0.864.48"
2023-01-01 00:50:34,149.105.58.32,user_76,GET,/translator,HTTP/1.1,500,1195,153,https://www.google.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:37:14,183.247.67.107,user_15,GET,/notes,HTTP/1.1,200,4914,49,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:05:57,29.97.187.56,user_40,GET,/download/file.pdf,HTTP/1.1,200,3923,10,https://www.bing.com/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:40:19,152.14.177.174,user_97,GET,/contact,HTTP/1.1,200,5829,191,https://www.bing.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:28:49,134.201.36.78,user_54,GET,/calculator,HTTP/2.0,200,5826,113,https://www.google.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.864.48 Safari/537.36 Edg/91.0.864.48"
2023-01-01 00:02:11,3.45.38.253,user_60,GET,/category/clothing,HTTP/1.1,200,6149,220,https://www.bing.com/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:02:03,225.32.31.160,user_85,GET,/category/electronics,HTTP/1.1,200,6958,164,https://www.google.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:06:24,53.211.77.232,user_80,GET,/stream/video.mp4,HTTP/1.1,200,4190,107,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.864.48 Safari/537.36 Edg/91.0.864.48"
2023-01-01 00:14:56,81.141.132.175,user_86,GET,/about,HTTP/1.1,200,6047,187,https://www.google.com/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:15:53,149.105.58.32,user_99,GET,/notes,HTTP/1.1,200,5198,33,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
2023-01-01 00:34:30,22.137.77.231,user_48,POST,/translator,HTTP/1.1,500,4218,10,https://www.bing.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.864.48 Safari/537.36 Edg/91.0.864.48"
2023-01-01 00:41:06,143.160.154.204,user_72,GET,/api/v1/users,HTTP/1.1,403,75,110,https://www.google.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:01:49,182.248.133.220,user_51,GET,/logout,HTTP/1.1,200,5916,125,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.864.48 Safari/537.36 Edg/91.0.864.48"
2023-01-01 00:38:19,91.131.18.24,user_1,GET,/privacy,HTTP/1.1,200,6256,51,https://www.google.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:13:35,101.3.5.51,user_95,GET,/faq,HTTP/1.1,200,4876,46,https://example.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
2023-01-01 00:48:53,1.105.251.221,user_49,GET,/api/v1/users,HTTP/1.1,403,667,36,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:44:22,234.148.127.135,user_85,GET,/reminders,HTTP/1.1,200,5706,89,https://facebook.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:47:53,211.225.192.232,user_42,GET,/privacy,HTTP/1.1,200,4209,105,https://facebook.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
2023-01-01 00:37:13,173.8.85.41,user_76,POST,/login,HTTP/1.1,200,8251,118,https://www.bing.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:28:39,82.102.110.113,user_7,DELETE,/currency/convert,HTTP/1.1,200,2430,70,https://example.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
2023-01-01 00:15:03,254.191.142.1,user_58,GET,/contact,HTTP/1.1,403,3088,72,https://www.google.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:30:40,232.164.106.83,user_64,GET,/video/watch,HTTP/1.1,200,5785,141,https://www.google.com/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:40:14,254.85.207.191,user_80,GET,/reminders,HTTP/1.1,500,2050,42,https://facebook.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.864.48 Safari/537.36 Edg/91.0.864.48"
2023-01-01 00:19:00,101.3.5.51,user_11,GET,/home,HTTP/1.1,200,4080,122,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:55:16,59.120.252.74,user_3,GET,/cart,HTTP/1.1,200,5939,166,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:59:21,114.38.8.129,user_76,GET,/forgot-password,HTTP/2.0,403,0,10,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:00:27,114.38.8.129,user_94,GET,/dashboard,HTTP/1.1,404,2007,46,https://www.bing.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
2023-01-01 00:51:49,225.74.154.129,user_40,PUT,/currency/convert,HTTP/2.0,200,6804,142,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
2023-01-01 00:55:01,114.38.8.129,user_6,GET,/forum/thread/91011,HTTP/1.1,200,3197,21,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:10:54,208.48.65.41,user_86,GET,/calendar,HTTP/1.1,200,7135,174,https://example.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:47:40,222.181.81.187,user_87,POST,/download/file.pdf,HTTP/1.1,200,9249,195,https://www.google.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:28:52,221.183.67.184,user_68,GET,/logout,HTTP/1.1,200,5673,98,https://www.google.com/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:23:14,66.138.120.25,user_68,GET,/currency/convert,HTTP/1.1,200,5718,89,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.864.48 Safari/537.36 Edg/91.0.864.48"
2023-01-01 00:18:59,3.45.38.253,user_80,GET,/api/v1/users,HTTP/1.1,500,6,36,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:10:37,208.48.65.41,user_29,GET,/login,HTTP/2.0,404,0,49,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:14:42,68.114.229.210,user_72,GET,/translator,HTTP/1.1,200,4078,232,https://www.google.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
2023-01-01 00:52:08,1.105.251.221,user_5,GET,/video/watch,HTTP/1.1,200,4097,133,https://www.bing.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:22:59,34.103.125.27,user_88,GET,/search?q=query,HTTP/1.1,200,3375,138,https://www.bing.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:06:59,211.58.29.80,user_18,GET,/reset-password,HTTP/1.1,200,4276,138,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
2023-01-01 00:06:20,212.236.181.157,user_79,DELETE,/logout,HTTP/2.0,200,3527,121,https://example.com/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:25:57,65.103.104.119,user_84,GET,/upload,HTTP/1.1,200,5406,112,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:06:37,82.102.110.113,user_65,GET,/login,HTTP/1.1,200,3759,190,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.864.48 Safari/537.36 Edg/91.0.864.48"
2023-01-01 00:24:31,26.170.33.112,user_9,DELETE,/logout,HTTP/1.1,403,0,90,https://example.com/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:57:52,152.13.199.28,user_15,GET,/upload,HTTP/2.0,200,5570,138,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.864.48 Safari/537.36 Edg/91.0.864.48"
2023-01-01 00:23:29,127.93.202.134,user_36,GET,/wiki/page,HTTP/1.1,200,6151,89,https://www.bing.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
2023-01-01 00:41:13,13.211.127.141,user_78,GET,/forgot-password,HTTP/2.0,500,901,96,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:18:04,53.211.77.232,user_76,GET,/translator,HTTP/1.1,200,5821,77,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:55:06,182.248.133.220,user_76,GET,/faq,HTTP/2.0,404,2285,159,https://www.bing.com/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:02:58,156.168.131.197,user_31,GET,/events,HTTP/1.1,200,8143,153,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:49:49,240.43.59.236,user_46,DELETE,/reset-password,HTTP/1.1,200,4409,80,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:31:22,23.86.8.117,user_71,GET,/tasks,HTTP/1.1,200,6602,148,https://www.google.com/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:36:37,101.3.5.51,user_42,GET,/news,HTTP/1.1,200,4264,156,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:08:32,103.37.227.1,user_81,GET,/help,HTTP/1.1,403,964,96,https://example.com/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:25:51,11.33.5.51,user_35,GET,/stream/video.mp4,HTTP/1.1,200,2424,96,https://example.com/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:05:23,71.76.107.71,user_25,GET,/reminders,HTTP/1.1,200,6620,172,https://www.bing.com/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:37:42,225.74.154.129,user_9,GET,/stock/quote,HTTP/1.1,500,2398,89,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.864.48 Safari/537.36 Edg/91.0.864.48"
2023-01-01 00:20:01,14.86.199.172,user_30,GET,/help,HTTP/1.1,200,4675,69,https://www.google.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
2023-01-01 00:56:38,24.193.145.139,user_96,GET,/search?q=query,HTTP/1.1,200,4096,130,https://www.bing.com/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:42:55,218.235.8.222,user_28,DELETE,/forum/thread/91011,HTTP/1.1,200,4276,103,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
2023-01-01 00:42:14,191.95.238.234,user_4,POST,/contact,HTTP/1.1,200,6901,240,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.864.48 Safari/537.36 Edg/91.0.864.48"
2023-01-01 00:58:50,152.14.177.174,user_76,GET,/contact,HTTP/1.1,200,3878,65,https://example.com/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:24:42,65.103.104.119,user_0,POST,/faq,HTTP/1.1,200,6625,117,https://www.google.com/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:39:25,81.141.132.175,user_86,GET,/profile,HTTP/1.1,404,3352,109,https://www.bing.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
2023-01-01 00:13:08,22.171.68.183,user_2,POST,/privacy,HTTP/1.1,200,6561,99,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:48:06,158.255.251.16,user_66,GET,/weather,HTTP/2.0,500,589,27,https://www.bing.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:04:45,163.109.29.117,user_70,GET,/tasks,HTTP/1.1,200,4119,70,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:03:08,230.18.245.182,user_99,POST,/forgot-password,HTTP/1.1,403,2724,127,https://example.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.864.48 Safari/537.36 Edg/91.0.864.48"
2023-01-01 00:45:09,158.255.251.16,user_34,GET,/calculator,HTTP/1.1,200,6645,71,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.864.48 Safari/537.36 Edg/91.0.864.48"
2023-01-01 00:15:34,251.250.207.173,user_14,POST,/privacy,HTTP/1.1,200,6056,106,https://example.com/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:52:47,232.94.112.133,user_66,GET,/signup,HTTP/2.0,200,7661,109,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
2023-01-01 00:19:46,101.49.216.64,user_92,GET,/category/books,HTTP/1.1,200,6083,85,https://www.bing.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
2023-01-01 00:05:27,208.202.229.238,user_29,GET,/currency/convert,HTTP/1.1,200,6074,110,https://example.com/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:58:24,114.38.8.129,user_81,PUT,/home,HTTP/2.0,404,396,49,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:15:54,152.13.199.28,user_74,GET,/checkout,HTTP/1.1,404,0,51,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
2023-01-01 00:59:10,144.147.83.198,user_42,GET,/currency/convert,HTTP/1.1,200,6443,86,https://facebook.com/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:06:54,32.165.216.123,user_59,POST,/notes,HTTP/2.0,404,3334,68,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:25:57,59.120.252.74,user_39,PUT,/upload,HTTP/1.1,404,585,81,https://www.bing.com/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:18:59,157.120.87.32,user_64,POST,/events,HTTP/1.1,200,7434,137,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:30:58,114.38.8.129,user_28,GET,/terms,HTTP/1.1,200,8490,130,https://www.bing.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
2023-01-01 00:43:24,214.127.64.241,user_73,PUT,/blog/post1,HTTP/1.1,500,0,132,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:56:57,211.30.26.48,user_91,POST,/cart,HTTP/2.0,200,6579,139,https://www.bing.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:24:55,23.86.8.117,user_94,POST,/api/v1/users,HTTP/1.1,200,6952,143,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:11:07,53.211.77.232,user_18,GET,/calculator,HTTP/1.1,200,3829,72,https://www.google.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:25:17,22.135.218.229,user_2,GET,/news,HTTP/1.1,200,7717,195,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
2023-01-01 00:24:16,13.131.202.242,user_35,GET,/privacy,HTTP/1.1,404,1564,72,https://www.bing.com/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:14:19,101.3.5.51,user_42,GET,/tasks,HTTP/2.0,200,7399,157,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:45:46,0.91.124.92,user_14,GET,/home,HTTP/1.1,200,7245,62,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:18:14,190.1.65.193,user_96,GET,/tasks,HTTP/1.1,200,3691,115,https://www.bing.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
2023-01-01 00:47:55,110.70.206.154,user_40,GET,/profile,HTTP/1.1,200,9615,234,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:46:40,59.120.252.74,user_89,GET,/calendar,HTTP/1.1,200,8207,159,https://example.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:44:15,170.136.186.25,user_79,GET,/blog/post1,HTTP/2.0,200,7279,127,https://www.bing.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.864.48 Safari/537.36 Edg/91.0.864.48"
2023-01-01 00:04:53,20.180.13.115,user_35,GET,/wiki/page,HTTP/1.1,200,5022,89,https://www.google.com/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:41:36,82.102.110.113,user_96,POST,/api/v2/auth,HTTP/1.1,403,3434,138,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
2023-01-01 00:43:21,68.145.2.87,user_83,GET,/download/file.pdf,HTTP/1.1,500,2084,59,https://www.bing.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
2023-01-01 00:11:41,127.93.202.134,user_76,GET,/calendar,HTTP/2.0,404,830,84,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:36:28,149.105.58.32,user_32,GET,/map/location,HTTP/1.1,200,6776,111,https://example.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:49:47,119.57.206.217,user_4,GET,/category/clothing,HTTP/1.1,200,4061,84,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
