timestamp,ip,user,method,url,protocol,status,bytes_sent,latency_ms,referer,user_agent
2023-01-01 00:52:08,1.105.251.221,user_48,GET,/logout,HTTP/2.0,200,6811,10,https://facebook.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:22:59,34.103.125.27,user_60,GET,/video/watch,HTTP/1.1,200,4802,296,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:06:59,211.58.29.80,user_16,GET,/category/clothing,HTTP/1.1,500,0,304,https://www.bing.com/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:06:20,212.236.181.157,user_73,GET,/faq,HTTP/1.1,404,0,292,https://www.bing.com/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:25:57,65.103.104.119,user_56,GET,/blog/post1,HTTP/1.1,200,0,10,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.864.48 Safari/537.36 Edg/91.0.864.48"
2023-01-01 00:06:37,82.102.110.113,user_54,GET,/forum/thread/91011,HTTP/2.0,200,2808,46,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:24:31,26.170.33.112,user_46,GET,/blog/post1,HTTP/1.1,404,0,10,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
2023-01-01 00:57:52,152.13.199.28,user_11,GET,/dashboard,HTTP/2.0,200,20553,104,https://www.google.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:23:29,127.93.202.134,user_61,POST,/reviews,HTTP/2.0,200,0,65,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:41:13,13.211.127.141,user_79,GET,/dashboard,HTTP/1.1,500,0,30,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:18:04,53.211.77.232,user_87,GET,/category/electronics,HTTP/1.1,500,0,242,https://example.com/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:55:06,182.248.133.220,user_82,GET,/blog/post1,HTTP/1.1,200,0,65,https://facebook.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:02:58,156.168.131.197,user_7,PUT,/forgot-password,HTTP/2.0,200,0,89,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:49:49,240.43.59.236,user_94,GET,/calculator,HTTP/1.1,500,0,10,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:31:22,23.86.8.117,user_20,GET,/signup,HTTP/1.1,200,2242,10,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:36:37,101.3.5.51,user_80,POST,/category/electronics,HTTP/1.1,200,0,237,https://www.bing.com/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:08:32,103.37.227.1,user_86,POST,/weather,HTTP/1.1,200,162,133,https://example.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:25:51,11.33.5.51,user_79,GET,/category/clothing,HTTP/1.1,200,9591,10,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:05:23,71.76.107.71,user_69,POST,/weather,HTTP/1.1,200,735,75,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
2023-01-01 00:37:42,225.74.154.129,user_71,GET,/checkout,HTTP/2.0,200,0,266,https://www.bing.com/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:20:01,14.86.199.172,user_24,GET,/reset-password,HTTP/2.0,200,9080,187,https://www.bing.com/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:56:38,24.193.145.139,user_81,GET,/settings,HTTP/2.0,200,8569,10,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
2023-01-01 00:42:55,218.235.8.222,user_88,GET,/home,HTTP/1.1,404,0,10,https://www.bing.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:42:14,191.95.238.234,user_11,POST,/search?q=query,HTTP/1.1,200,5428,10,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
2023-01-01 00:58:50,152.14.177.174,user_14,GET,/login,HTTP/1.1,200,5843,52,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:24:42,65.103.104.119,user_58,GET,/home,HTTP/1.1,200,0,97,https://www.bing.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:39:25,81.141.132.175,user_25,POST,/terms,HTTP/1.1,200,9383,10,https://example.com/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:13:08,22.171.68.183,user_25,POST,/map/location,HTTP/1.1,200,8848,219,https://www.google.com/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:48:06,158.255.251.16,user_46,GET,/about,HTTP/1.1,200,3531,10,https://facebook.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:04:45,163.109.29.117,user_31,GET,/reset-password,HTTP/2.0,200,14226,239,https://www.google.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:03:08,230.18.245.182,user_9,GET,/reset-password,HTTP/1.1,200,0,90,https://www.bing.com/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:45:09,158.255.251.16,user_15,POST,/alarms,HTTP/1.1,200,0,184,https://www.google.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
2023-01-01 00:15:34,251.250.207.173,user_70,GET,/notes,HTTP/1.1,404,0,10,https://example.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:52:47,232.94.112.133,user_16,DELETE,/api/v2/auth,HTTP/1.1,404,2541,10,https://facebook.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:19:46,101.49.216.64,user_22,GET,/help,HTTP/1.1,200,5514,564,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:05:27,208.202.229.238,user_25,GET,/calendar,HTTP/2.0,403,0,112,https://facebook.com/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:58:24,114.38.8.129,user_84,GET,/faq,HTTP/2.0,404,326,29,https://example.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:15:54,152.13.199.28,user_85,GET,/alarms,HTTP/2.0,200,7591,210,https://www.bing.com/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:59:10,144.147.83.198,user_6,GET,/logout,HTTP/2.0,404,0,10,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:06:54,32.165.216.123,user_13,PUT,/alarms,HTTP/1.1,403,10476,192,https://example.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:25:57,59.120.252.74,user_78,GET,/tasks,HTTP/1.1,403,3504,251,https://example.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.864.48 Safari/537.36 Edg/91.0.864.48"
2023-01-01 00:18:59,157.120.87.32,user_6,GET,/wiki/page,HTTP/1.1,200,12425,121,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:30:58,114.38.8.129,user_8,POST,/currency/convert,HTTP/1.1,200,3900,10,https://facebook.com/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:43:24,214.127.64.241,user_47,GET,/terms,HTTP/1.1,200,3920,10,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:56:57,211.30.26.48,user_71,POST,/about,HTTP/1.1,500,1829,10,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:24:55,23.86.8.117,user_58,GET,/map/location,HTTP/1.1,200,2740,10,https://www.google.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
2023-01-01 00:11:07,53.211.77.232,user_86,GET,/logout,HTTP/1.1,200,0,10,https://www.google.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:25:17,22.135.218.229,user_92,GET,/news,HTTP/1.1,200,5240,110,https://www.bing.com/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:24:16,13.131.202.242,user_81,GET,/video/watch,HTTP/1.1,200,0,10,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:14:19,101.3.5.51,user_94,PUT,/api/v1/products,HTTP/1.1,200,7960,122,https://facebook.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:45:46,0.91.124.92,user_93,GET,/support,HTTP/1.1,500,0,10,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:18:14,190.1.65.193,user_38,GET,/item/5678,HTTP/1.1,200,8448,10,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:47:55,110.70.206.154,user_98,GET,/news,HTTP/1.1,200,5994,335,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:46:40,59.120.252.74,user_17,GET,/contact,HTTP/1.1,404,13330,169,https://www.google.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:44:15,170.136.186.25,user_58,POST,/contact,HTTP/1.1,200,0,10,https://facebook.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:04:53,20.180.13.115,user_16,GET,/api/v1/users,HTTP/1.1,500,9622,271,https://www.bing.com/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:41:36,82.102.110.113,user_13,GET,/image/gallery,HTTP/1.1,200,10853,10,https://example.com/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
2023-01-01 00:43:21,68.145.2.87,user_30,DELETE,/reminders,HTTP/1.1,200,19714,10,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:11:41,127.93.202.134,user_23,GET,/video/watch,HTTP/1.1,200,10667,162,https://www.google.com/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:36:28,149.105.58.32,user_98,PUT,/api/v1/users,HTTP/1.1,200,0,232,https://www.google.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:49:47,119.57.206.217,user_59,GET,/stream/video.mp4,HTTP/1.1,200,9106,433,https://www.google.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
2023-01-01 00:16:43,101.94.168.22,user_44,GET,/item/5678,HTTP/1.1,200,1443,299,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
2023-01-01 00:11:10,223.152.154.198,user_97,GET,/blog/post1,HTTP/1.1,200,10548,10,https://www.bing.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:89.0) Gecko/20100101 Firefox/89.0
